,index,column,importance
209,3637,numsOf_DKLL_YEARPURINCM_div,35.0
210,1121,DKFFE_DKLL_std,35.0
211,624,GRJCJS_HDZYF_sum,35.0
212,335,DWSSHY_GRZHYE_diff_GRZHSNJZYE_sum,35.0
213,1010,GRYJCE_DKLL_mean,35.0
214,1000,GRYJCE_DKFFE_mean,35.0
215,990,GRYJCE_GRZHSNJZYE_mean,35.0
216,4024,numsOf_YEARPURINCM_HDSYYF_multi,35.0
217,3437,numsOf_GRYJCE_GRZHYE_diff_GRZHDNGJYE_div,35.0
218,4028,numsOf_YEARPURINCM_HDYF_multi,35.0
219,3633,numsOf_DKLL_GRZHYE_diff_GRZHSNJZYE_div,34.0
220,543,GRJCJS_GRZHYE_min,34.0
221,3372,numsOf_GRZHDNGJYE_YEARPURINCM_multi,34.0
222,2606,HDZYF_YEARPURINCM_max,34.0
223,3421,numsOf_GRYJCE_GRZHDNGJYE_GRZHSNJZYE1_div,34.0
224,3122,numsOf_GRJCJS_GRZHYE_diff_GRZHDNGJYE_add,34.0
225,3941,numsOf_DKYE_multi_DKLL_ratio_GRZHYE_diff_GRZHSNJZYE_div,34.0
226,965,GRZHDNGJYE_HDYF_mean,34.0
227,887,GRZHDNGJYE_GRYJCE_max,34.0
228,2585,HDZYF_DKFFE_multi_DKLL_ratio_std,34.0
229,381,DWSSHY_DKYE_genFeat7_mean,34.0
230,291,DWSSHY_DKYE_max,34.0
231,993,GRYJCE_GRZHSNJZYE_min,34.0
232,2948,HDZYFZE_HDYF_mean,33.0
233,243,DWJJLX_DKYE_genFeat7_mean,33.0
234,2855,HDZYFZE_GRZHYE_std,33.0
235,2605,HDZYF_YEARPURINCM_std,33.0
236,3125,numsOf_GRJCJS_GRZHYE_diff_GRZHDNGJYE_div,33.0
237,3985,numsOf_GRZHYE_diff_GRZHDNGJYE_HDYF_div,33.0
238,2580,HDZYF_GRZHDNGJYE_GRZHSNJZYE2_std,33.0
239,266,DWSSHY_GRZHYE_max,33.0
240,3996,numsOf_GRZHYE_diff_GRZHSNJZYE_YEARPURINCM_multi,33.0
241,545,GRJCJS_GRZHSNJZYE_mean,33.0
242,3344,numsOf_GRZHDNGJYE_GRZHDNGJYE_GRZHSNJZYE_multi,33.0
243,2591,HDZYF_DKYE_multi_DKLL_ratio_max,33.0
244,2616,HDZYF_HDYF_max,33.0
245,630,GRJCJS_HDSYYF_mean,33.0
246,1073,GRYJCE_HDSYYF_min,32.0
247,985,GRYJCE_GRZHYE_mean,32.0
248,276,DWSSHY_GRZHDNGJYE_max,32.0
249,3869,numsOf_GRZHDNGJYE_GRZHSNJZYE2_GRZHYE_diff_GRZHDNGJYE_div,32.0
250,1186,DKFFE_HDYF_std,32.0
251,3245,numsOf_GRZHSNJZYE_GRYJCE_div,32.0
252,1015,GRYJCE_DKFFE_DKYE_mean,32.0
253,2604,HDZYF_YEARPURINCM_mean,32.0
254,1024,GRYJCE_GRZHDNGJYE_GRZHSNJZYE_sum,32.0
255,4009,numsOf_GRZHYE_diff_GRZHSNJZYE_HDYF_div,32.0
256,1033,GRYJCE_GRZHDNGJYE_GRZHSNJZYE1_min,32.0
257,3096,numsOf_GRJCJS_DKFFE_DKYE_multi,32.0
258,612,GRJCJS_GRZHYE_diff_GRZHDNGJYE_max,31.0
259,4004,numsOf_GRZHYE_diff_GRZHSNJZYE_HDSYYF_multi,31.0
260,1038,GRYJCE_GRZHDNGJYE_GRZHSNJZYE2_min,31.0
261,274,DWSSHY_GRZHDNGJYE_mean,31.0
262,637,GRJCJS_HDYF_max,31.0
263,582,GRJCJS_DKFFE_DKY_multi_DKLL_max,31.0
264,271,DWSSHY_GRZHSNJZYE_max,31.0
265,334,DWSSHY_GRZHYE_diff_GRZHDNGJYE_min,31.0
266,593,GRJCJS_GRZHDNGJYE_GRZHSNJZYE1_min,31.0
267,3496,numsOf_DKFFE_DKFFE_multi_DKLL_ratio_multi,31.0
268,3131,numsOf_GRJCJS_YEARPURINCM_diff,31.0
269,2576,HDZYF_GRZHDNGJYE_GRZHSNJZYE1_max,31.0
270,872,GRZHDNGJYE_GRJCJS_max,31.0
271,260,DWSSHY_GRJCJS_std,31.0
272,373,DWSSHY_DKYE_genFeat3_mean,31.0
273,587,GRJCJS_GRZHDNGJYE_GRZHSNJZYE_max,31.0
274,1067,GRYJCE_HDZYF_max,31.0
275,2520,HDZYF_GRJCJS_std,31.0
276,987,GRYJCE_GRZHYE_max,30.0
277,633,GRJCJS_HDSYYF_min,30.0
278,2534,HDZYF_GRZHDNGJYE_mean,30.0
279,3577,numsOf_DKYE_YEARPURINCM_div,30.0
280,2063,DKFFE_multi_DKLL_ratio_HDYF_sum,30.0
281,2933,HDZYFZE_YEARPURINCM_mean,30.0
282,1039,GRYJCE_DKFFE_multi_DKLL_ratio_sum,30.0
283,311,DWSSHY_GRZHDNGJYE_GRZHSNJZYE_min,30.0
284,5,GRZHZT,30.0
285,3524,numsOf_DKFFE_HDYF_multi,30.0
286,966,GRZHDNGJYE_HDYF_std,30.0
287,1111,DKFFE_GRYJCE_std,30.0
288,3844,numsOf_GRZHDNGJYE_GRZHSNJZYE1_HDSYYF_multi,30.0
289,2612,HDZYF_HDSYYF_min,30.0
290,600,GRJCJS_DKFFE_multi_DKLL_ratio_mean,30.0
291,2596,HDZYF_GRZHYE_diff_GRZHDNGJYE_max,30.0
292,3371,numsOf_GRZHDNGJYE_YEARPURINCM_diff,30.0
293,3613,numsOf_DKLL_GRZHDNGJYE_GRZHSNJZYE1_div,30.0
294,3749,numsOf_DKFFE_DKY_multi_DKLL_HDZYF_div,29.0
295,605,GRJCJS_DKYE_multi_DKLL_ratio_mean,29.0
296,346,DWSSHY_HDZYF_mean,29.0
297,583,GRJCJS_DKFFE_DKY_multi_DKLL_min,29.0
298,3928,numsOf_DKFFE_multi_DKLL_ratio_HDZYFZE_multi,29.0
299,3209,numsOf_GRZHYE_GRZHYE_diff_GRZHDNGJYE_div,29.0
300,2080,DKYE_multi_DKLL_ratio_GRJCJS_std,29.0
301,3669,numsOf_DKFFE_DKYE_GRZHDNGJYE_GRZHSNJZYE1_div,29.0
302,1086,GRYJCE_HDSYYFZE_std,29.0
303,3293,numsOf_GRZHSNJZYE_GRZHYE_diff_GRZHSNJZYE_div,29.0
304,1043,GRYJCE_DKFFE_multi_DKLL_ratio_min,29.0
305,906,GRZHDNGJYE_DKFFE_DKYE_std,29.0
306,4008,numsOf_GRZHYE_diff_GRZHSNJZYE_HDYF_multi,29.0
307,1609,DKFFE_DKY_multi_DKLL_YEARPURINCM_sum,29.0
308,2600,HDZYF_GRZHYE_diff_GRZHSNJZYE_std,29.0
309,3501,numsOf_DKFFE_DKYE_multi_DKLL_ratio_div,29.0
310,201,DWJJLX_YEARPURINCM_mean,28.0
311,2599,HDZYF_GRZHYE_diff_GRZHSNJZYE_mean,28.0
312,321,DWSSHY_GRZHDNGJYE_GRZHSNJZYE2_min,28.0
313,347,DWSSHY_HDZYF_std,28.0
314,1040,GRYJCE_DKFFE_multi_DKLL_ratio_mean,28.0
315,884,GRZHDNGJYE_GRYJCE_sum,28.0
316,1058,GRYJCE_GRZHYE_diff_GRZHSNJZYE_min,28.0
317,1069,GRYJCE_HDSYYF_sum,28.0
318,151,DWJJLX_DKLL_mean,28.0
319,3830,numsOf_GRZHDNGJYE_GRZHSNJZYE1_GRZHYE_diff_GRZHSNJZYE_add,28.0
320,3136,numsOf_GRJCJS_HDZYF_multi,28.0
321,3916,numsOf_DKFFE_multi_DKLL_ratio_HDZYF_multi,28.0
322,319,DWSSHY_GRZHDNGJYE_GRZHSNJZYE2_std,28.0
323,1169,DKFFE_YEARPURINCM_sum,28.0
324,2550,HDZYF_DKYE_std,28.0
325,3689,numsOf_DKFFE_DKYE_GRZHYE_diff_GRZHSNJZYE_div,28.0
326,293,DWSSHY_DKLL_mean,28.0
327,277,DWSSHY_GRZHDNGJYE_min,28.0
328,1018,GRYJCE_DKFFE_DKYE_min,27.0
329,2536,HDZYF_GRZHDNGJYE_max,27.0
330,2926,HDZYFZE_GRZHYE_diff_GRZHDNGJYE_min,27.0
331,1969,DKFFE_multi_DKLL_ratio_GRJCJS_mean,27.0
332,3945,numsOf_DKYE_multi_DKLL_ratio_YEARPURINCM_div,27.0
333,943,GRZHDNGJYE_GRZHYE_diff_GRZHDNGJYE_min,27.0
334,2598,HDZYF_GRZHYE_diff_GRZHSNJZYE_sum,27.0
335,2934,HDZYFZE_YEARPURINCM_std,27.0
336,4056,numsOf_HDSYYF_HDYF_multi,27.0
337,3,DWSSHY,27.0
338,294,DWSSHY_DKLL_std,27.0
339,1035,GRYJCE_GRZHDNGJYE_GRZHSNJZYE2_mean,27.0
340,3074,numsOf_GRJCJS_GRZHDNGJYE_add,27.0
341,1070,GRYJCE_HDSYYF_mean,27.0
342,1172,DKFFE_YEARPURINCM_max,27.0
343,603,GRJCJS_DKFFE_multi_DKLL_ratio_min,27.0
344,3138,numsOf_GRJCJS_HDSYYF_add,27.0
345,1065,GRYJCE_HDZYF_mean,27.0
346,2530,HDZYF_GRZHSNJZYE_std,27.0
347,141,DWJJLX_DKFFE_mean,27.0
348,2589,HDZYF_DKYE_multi_DKLL_ratio_mean,27.0
349,888,GRZHDNGJYE_GRYJCE_min,27.0
350,2537,HDZYF_GRZHDNGJYE_min,27.0
351,3157,numsOf_GRZHYE_GRZHSNJZYE_div,27.0
352,2602,HDZYF_GRZHYE_diff_GRZHSNJZYE_min,26.0
353,3069,numsOf_GRJCJS_GRZHYE_div,26.0
354,2584,HDZYF_DKFFE_multi_DKLL_ratio_mean,26.0
355,547,GRJCJS_GRZHSNJZYE_max,26.0
356,2595,HDZYF_GRZHYE_diff_GRZHDNGJYE_std,26.0
357,2523,HDZYF_GRZHYE_sum,26.0
358,3021,HDSYYFZE_DKFFE_multi_DKLL_ratio_sum,26.0
359,3588,numsOf_DKYE_HDYF_multi,26.0
360,3309,numsOf_GRZHSNJZYE_HDYF_div,26.0
361,1985,DKFFE_multi_DKLL_ratio_GRZHDNGJYE_std,26.0
362,3973,numsOf_GRZHYE_diff_GRZHDNGJYE_YEARPURINCM_div,26.0
363,876,GRZHDNGJYE_GRZHYE_std,26.0
364,1091,DKFFE_GRJCJS_std,26.0
365,1044,GRYJCE_DKYE_multi_DKLL_ratio_sum,26.0
366,1120,DKFFE_DKLL_mean,26.0
367,3384,numsOf_GRZHDNGJYE_HDYF_multi,26.0
368,1221,DKYE_GRYJCE_std,26.0
369,1230,DKYE_DKLL_mean,26.0
370,1259,DKYE_DKFFE_multi_DKLL_ratio_sum,26.0
