,index,column,importance
73,2882,numsOf_GRZHYE_SNLT_div,147.0
74,2460,YJLT_GRJCJS_max,146.0
75,268,DWSSHY_YJZS_count,146.0
76,19,DKYE_multi_DKLL_ratio,144.0
77,2793,numsOf_GRJCJS_DKFFE_multi,144.0
78,270,YJZS_in_DWSSHY_prop,143.0
79,1504,GRJCJS_MONTH_LOG_min,142.0
80,252,GRZHZT_in_DWSSHY_prop,141.0
81,1764,GRYJCE_DKFFE_std,141.0
82,2980,numsOf_GRZHDNGJYE_ZHLT_diff,139.0
83,1769,GRYJCE_DKYE_std,139.0
84,2474,YJLT_GRZHDNGJYE_std,139.0
85,1479,GRJCJS_GJLT_min,138.0
86,2922,numsOf_GRZHSNJZYE_DKLT_div,138.0
87,1802,GRYJCE_YJLT_sum,137.0
88,1486,GRJCJS_YJLT_mean,137.0
89,1438,GRJCJS_GRZHDNGJYE_max,136.0
90,3240,numsOf_ZHLT_SNLT_diff,135.0
91,3217,numsOf_YELT_SNLT_multi,135.0
92,2518,YJLT_SNLT_mean,134.0
93,2988,numsOf_GRZHDNGJYE_SNLT_diff,134.0
94,2812,numsOf_GRJCJS_ZHLT_diff,134.0
95,3175,numsOf_DKLT_YELT_add,133.0
96,2924,numsOf_GRZHSNJZYE_YELT_diff,133.0
97,2504,YJLT_YELT_std,132.0
98,2464,YJLT_GRZHYE_std,132.0
99,1788,GRYJCE_ZHLT_mean,132.0
100,1489,GRJCJS_YJLT_min,132.0
101,2534,YJLT_MONTH_LOG_std,132.0
102,1503,GRJCJS_MONTH_LOG_max,132.0
103,1663,GRZHDNGJYE_GRJCJS_sum,131.0
104,2816,numsOf_GRJCJS_GJLT_diff,131.0
105,23,GRZHYE_diff_GRZHSNJZYE1,131.0
106,245,DWJJLX_in_YJZS_prop,130.0
107,3089,numsOf_DKFFE_SUBMONTH_multi,130.0
108,2941,numsOf_GRZHSNJZYE_YJLT_multi,130.0
109,1798,GRYJCE_SNLT_mean,130.0
110,1921,DKYE_GRYJCE_std,129.0
111,1891,DKFFE_YJCE_LOG_std,126.0
112,34,YE_USAGE,125.0
113,1783,GRYJCE_YELT_mean,125.0
114,2488,YJLT_DKYE_mean,125.0
115,1491,GRJCJS_SUBMONTH_mean,125.0
116,2509,YJLT_ZHLT_std,125.0
117,32,GYE_GJC,123.0
118,1975,DKYE_MONTH_LOG_std,123.0
119,1473,GRJCJS_ZHLT_max,123.0
120,1881,DKFFE_YJLT_std,123.0
121,2524,YJLT_SUBMONTH_std,123.0
122,1435,GRJCJS_GRZHDNGJYE_sum,123.0
123,3222,numsOf_YELT_YJLT_div,122.0
124,3286,numsOf_SNLT_SUBMONTH_div,122.0
125,3086,numsOf_DKFFE_YJLT_div,122.0
126,2923,numsOf_GRZHSNJZYE_YELT_add,122.0
127,244,DWJJLX_YJZS_count,122.0
128,3218,numsOf_YELT_SNLT_div,121.0
129,253,DWSSHY_DKZS_count,121.0
130,2168,YELT_DKYE_sum,121.0
131,2508,YJLT_ZHLT_mean,121.0
132,3245,numsOf_ZHLT_YJLT_multi,121.0
133,3221,numsOf_YELT_YJLT_multi,119.0
134,1685,GRZHDNGJYE_DKFFE_std,119.0
135,1808,GRYJCE_SUBMONTH_std,119.0
136,2459,YJLT_GRJCJS_std,118.0
137,2925,numsOf_GRZHSNJZYE_YELT_multi,118.0
138,3073,numsOf_DKFFE_ZHLT_multi,118.0
139,1478,GRJCJS_GJLT_max,117.0
140,1794,GRYJCE_GJLT_std,117.0
141,1768,GRYJCE_DKYE_mean,117.0
142,1453,GRJCJS_DKYE_max,116.0
143,1442,GRJCJS_GRYJCE_std,116.0
144,2825,numsOf_GRJCJS_YJLT_multi,115.0
145,3206,numsOf_DKLT_MONTH_LOG_div,115.0
146,1737,GRZHDNGJYE_MONTH_LOG_sum,115.0
147,3260,numsOf_GJLT_SNLT_diff,115.0
148,2819,numsOf_GRJCJS_SNLT_add,115.0
149,30,JS_YE,115.0
150,1749,GRYJCE_GRZHYE_std,115.0
151,3068,numsOf_DKFFE_YELT_diff,113.0
152,3266,numsOf_GJLT_YJLT_div,113.0
153,1939,DKYE_YELT_sum,113.0
154,255,DKZS_in_DWSSHY_prop,112.0
155,3235,numsOf_ZHLT_GJLT_add,112.0
156,1871,DKFFE_GJLT_std,112.0
157,3250,numsOf_ZHLT_SUBMONTH_div,112.0
158,1915,DKYE_GRZHDNGJYE_mean,111.0
159,2811,numsOf_GRJCJS_ZHLT_add,110.0
160,2846,numsOf_GRZHYE_GRZHDNGJYE_div,110.0
161,1722,GRZHDNGJYE_YJLT_sum,110.0
162,3122,numsOf_DKYE_SNLT_div,110.0
163,266,DWSSHY_in_SNZS_prop,110.0
164,294,USAGEOVER_in_GRZHZT_prop,109.0
165,3121,numsOf_DKYE_SNLT_multi,109.0
166,1959,DKYE_YJLT_mean,108.0
167,1778,GRYJCE_DKLT_mean,108.0
168,3081,numsOf_DKFFE_SNLT_multi,108.0
169,20,GRZHYE_diff_GRZHDNGJYE,107.0
170,1433,GRJCJS_GRZHSNJZYE_max,106.0
171,2919,numsOf_GRZHSNJZYE_DKLT_add,106.0
172,1796,GRYJCE_GJLT_min,105.0
173,1876,DKFFE_SNLT_std,105.0
174,3082,numsOf_DKFFE_SNLT_div,105.0
175,2516,YJLT_GJLT_min,104.0
176,1886,DKFFE_SUBMONTH_std,104.0
177,1434,GRJCJS_GRZHSNJZYE_min,104.0
178,260,DWSSHY_in_ZHZS_prop,104.0
179,2494,YJLT_DKLL_std,104.0
180,2615,SUBMONTH_MONTH_LOG_max,104.0
181,3205,numsOf_DKLT_MONTH_LOG_multi,104.0
182,1456,GRJCJS_DKLL_mean,103.0
183,229,DWJJLX_DKZS_count,103.0
184,3313,numsOf_SUBMONTH_MONTH_LOG_multi,103.0
185,1484,GRJCJS_SNLT_min,102.0
186,1487,GRJCJS_YJLT_std,102.0
187,3189,numsOf_DKLT_SNLT_multi,102.0
188,3209,numsOf_YELT_ZHLT_multi,101.0
189,2920,numsOf_GRZHSNJZYE_DKLT_diff,101.0
190,1449,GRJCJS_DKFFE_min,101.0
191,2931,numsOf_GRZHSNJZYE_GJLT_add,101.0
192,1753,GRYJCE_GRZHSNJZYE_mean,101.0
193,3241,numsOf_ZHLT_SNLT_multi,100.0
194,250,DWSSHY_GRZHZT_count,100.0
195,1501,GRJCJS_MONTH_LOG_mean,100.0
196,2990,numsOf_GRZHDNGJYE_SNLT_div,100.0
197,236,DWJJLX_in_ZHZS_prop,100.0
198,475,DWSSHY_GRJCJS_min,100.0
199,1474,GRJCJS_ZHLT_min,100.0
200,2875,numsOf_GRZHYE_GJLT_add,99.0
201,242,DWJJLX_in_SNZS_prop,99.0
202,246,YJZS_in_DWJJLX_prop,99.0
203,2982,numsOf_GRZHDNGJYE_ZHLT_div,99.0
204,1760,GRYJCE_GRZHDNGJYE_max,99.0
205,258,YEZS_in_DWSSHY_prop,99.0
206,3242,numsOf_ZHLT_SNLT_div,98.0
207,1483,GRJCJS_SNLT_max,98.0
208,3237,numsOf_ZHLT_GJLT_multi,98.0
209,1807,GRYJCE_SUBMONTH_mean,97.0
210,1454,GRJCJS_DKYE_min,97.0
211,3293,numsOf_SNLT_MONTH_LOG_multi,97.0
212,1773,GRYJCE_DKLL_mean,97.0
213,254,DWSSHY_in_DKZS_prop,97.0
214,2965,numsOf_GRZHDNGJYE_DKYE_multi,97.0
215,3225,numsOf_YELT_SUBMONTH_multi,97.0
216,1703,GRZHDNGJYE_YELT_sum,96.0
217,3193,numsOf_DKLT_YJLT_multi,96.0
218,1852,DKFFE_DKLL_std,96.0
219,1957,DKYE_SNLT_min,96.0
220,3261,numsOf_GJLT_SNLT_multi,96.0
221,1793,GRYJCE_GJLT_mean,96.0
222,2826,numsOf_GRJCJS_YJLT_div,95.0
223,373,DWJJLX_GRZHDNGJYE_sum,95.0
224,3129,numsOf_DKYE_SUBMONTH_multi,95.0
225,2938,numsOf_GRZHSNJZYE_SNLT_div,94.0
226,2503,YJLT_YELT_mean,94.0
227,3257,numsOf_ZHLT_MONTH_LOG_multi,94.0
228,2513,YJLT_GJLT_mean,94.0
229,1755,GRYJCE_GRZHSNJZYE_max,94.0
230,1428,GRJCJS_GRZHYE_max,93.0
231,1485,GRJCJS_YJLT_sum,93.0
232,3282,numsOf_SNLT_YJLT_div,92.0
233,1426,GRJCJS_GRZHYE_mean,92.0
234,1758,GRYJCE_GRZHDNGJYE_mean,92.0
235,3085,numsOf_DKFFE_YJLT_multi,91.0
236,1819,GRYJCE_MONTH_LOG_min,91.0
237,3170,numsOf_DKLL_YJCE_LOG_div,91.0
238,2794,numsOf_GRJCJS_DKFFE_div,91.0
239,1756,GRYJCE_GRZHSNJZYE_min,91.0
240,1785,GRYJCE_YELT_max,90.0
241,3138,numsOf_DKYE_MONTH_LOG_div,90.0
242,2880,numsOf_GRZHYE_SNLT_diff,90.0
243,1763,GRYJCE_DKFFE_mean,90.0
244,3067,numsOf_DKFFE_YELT_add,90.0
245,89,DWJJLX_8,90.0
246,3239,numsOf_ZHLT_SNLT_add,90.0
247,2987,numsOf_GRZHDNGJYE_SNLT_add,89.0
248,3113,numsOf_DKYE_ZHLT_multi,89.0
249,1896,DKFFE_MONTH_LOG_std,89.0
250,3125,numsOf_DKYE_YJLT_multi,89.0
251,2815,numsOf_GRJCJS_GJLT_add,89.0
252,1944,DKYE_ZHLT_mean,89.0
253,3305,numsOf_YJLT_MONTH_LOG_multi,88.0
254,256,DWSSHY_YEZS_count,88.0
255,3182,numsOf_DKLT_ZHLT_div,88.0
256,3069,numsOf_DKFFE_YELT_multi,88.0
257,3076,numsOf_DKFFE_GJLT_diff,88.0
258,1690,GRZHDNGJYE_DKYE_std,87.0
259,1712,GRZHDNGJYE_ZHLT_min,87.0
260,1952,DKYE_GJLT_min,87.0
261,0,XINGBIE,87.0
262,2542,SUBMONTH_GRZHYE_sum,87.0
263,3211,numsOf_YELT_GJLT_add,87.0
264,16,GRZHDNGJYE_GRZHSNJZYE1,87.0
265,1757,GRYJCE_GRZHDNGJYE_sum,86.0
266,395,DWJJLX_DKLL_std,86.0
267,1800,GRYJCE_SNLT_max,86.0
268,1493,GRJCJS_SUBMONTH_max,86.0
269,2536,YJLT_MONTH_LOG_min,86.0
270,3110,numsOf_DKYE_YELT_div,86.0
271,1440,GRJCJS_GRYJCE_sum,86.0
272,2155,YELT_GRZHDNGJYE_std,85.0
273,1945,DKYE_ZHLT_std,85.0
274,2933,numsOf_GRZHSNJZYE_GJLT_multi,85.0
275,2475,YJLT_GRZHDNGJYE_max,85.0
276,1771,GRYJCE_DKYE_min,85.0
277,2930,numsOf_GRZHSNJZYE_ZHLT_div,85.0
278,3126,numsOf_DKYE_YJLT_div,85.0
279,2490,YJLT_DKYE_max,85.0
280,233,DWJJLX_in_YEZS_prop,85.0
281,572,DWSSHY_DKFFE_genFeat3_mean,85.0
282,2837,numsOf_GRJCJS_MONTH_LOG_multi,85.0
283,3194,numsOf_DKLT_YJLT_div,85.0
284,3184,numsOf_DKLT_GJLT_diff,84.0
285,314,YEZS_in_ZHZS_prop,84.0
286,2942,numsOf_GRZHSNJZYE_YJLT_div,84.0
287,1916,DKYE_GRZHDNGJYE_std,84.0
288,2472,YJLT_GRZHDNGJYE_sum,84.0
289,2480,YJLT_GRYJCE_max,84.0
290,1906,DKYE_GRZHYE_std,84.0
291,3006,numsOf_GRZHDNGJYE_MONTH_LOG_div,84.0
292,1836,DKFFE_GRZHDNGJYE_mean,84.0
293,3180,numsOf_DKLT_ZHLT_diff,84.0
294,320,YEZS_in_SNZS_prop,83.0
295,2928,numsOf_GRZHSNJZYE_ZHLT_diff,83.0
296,2962,numsOf_GRZHDNGJYE_DKFFE_div,83.0
297,2864,numsOf_GRZHYE_DKLT_diff,83.0
298,1866,DKFFE_ZHLT_std,83.0
299,257,DWSSHY_in_YEZS_prop,83.0
300,3009,numsOf_GRYJCE_DKFFE_multi,83.0
301,1917,DKYE_GRZHDNGJYE_max,83.0
302,3169,numsOf_DKLL_YJCE_LOG_multi,83.0
303,2810,numsOf_GRJCJS_YELT_div,82.0
304,1439,GRJCJS_GRZHDNGJYE_min,82.0
305,3070,numsOf_DKFFE_YELT_div,82.0
306,2929,numsOf_GRZHSNJZYE_ZHLT_multi,82.0
307,1913,DKYE_GRZHSNJZYE_min,82.0
308,2505,YJLT_YELT_max,82.0
309,2185,YELT_ZHLT_std,81.0
310,2587,SUBMONTH_ZHLT_sum,81.0
311,2473,YJLT_GRZHDNGJYE_mean,81.0
312,232,DWJJLX_YEZS_count,81.0
313,3103,numsOf_DKYE_DKLT_add,81.0
314,1704,GRZHDNGJYE_YELT_mean,81.0
315,3109,numsOf_DKYE_YELT_multi,81.0
316,3259,numsOf_GJLT_SNLT_add,81.0
317,1954,DKYE_SNLT_mean,81.0
318,516,DWSSHY_YELT_std,81.0
319,1801,GRYJCE_SNLT_min,80.0
320,3105,numsOf_DKYE_DKLT_multi,80.0
321,2555,SUBMONTH_GRZHDNGJYE_max,80.0
322,2498,YJLT_DKLT_mean,80.0
323,512,DWSSHY_DKLT_std,80.0
324,1949,DKYE_GJLT_mean,80.0
325,3038,numsOf_GRYJCE_SNLT_div,80.0
326,3190,numsOf_DKLT_SNLT_div,80.0
327,3269,numsOf_GJLT_SUBMONTH_multi,80.0
328,1666,GRZHDNGJYE_GRJCJS_max,79.0
329,1930,DKYE_DKLL_mean,79.0
330,2809,numsOf_GRJCJS_YELT_multi,79.0
331,1880,DKFFE_YJLT_mean,79.0
332,2493,YJLT_DKLL_mean,78.0
333,1450,GRJCJS_DKYE_sum,78.0
334,3210,numsOf_YELT_ZHLT_div,78.0
335,1786,GRYJCE_YELT_min,78.0
336,1914,DKYE_GRZHDNGJYE_sum,78.0
337,3297,numsOf_YJLT_SUBMONTH_multi,78.0
338,264,GJZS_in_DWSSHY_prop,78.0
339,1910,DKYE_GRZHSNJZYE_mean,77.0
340,2483,YJLT_DKFFE_mean,77.0
341,2907,numsOf_GRZHSNJZYE_DKFFE_add,77.0
342,2838,numsOf_GRJCJS_MONTH_LOG_div,77.0
343,3188,numsOf_DKLT_SNLT_diff,77.0
344,1861,DKFFE_YELT_std,76.0
345,2877,numsOf_GRZHYE_GJLT_multi,76.0
346,3265,numsOf_GJLT_YJLT_multi,76.0
347,2867,numsOf_GRZHYE_YELT_add,76.0
348,1425,GRJCJS_GRZHYE_sum,76.0
349,1770,GRYJCE_DKYE_max,76.0
350,3116,numsOf_DKYE_GJLT_diff,76.0
351,1695,GRZHDNGJYE_DKLL_std,75.0
352,3246,numsOf_ZHLT_YJLT_div,75.0
353,2974,numsOf_GRZHDNGJYE_DKLT_div,75.0
354,1470,GRJCJS_ZHLT_sum,75.0
355,1815,GRYJCE_MONTH_LOG_sum,75.0
356,2937,numsOf_GRZHSNJZYE_SNLT_multi,75.0
357,1950,DKYE_GJLT_std,75.0
358,2863,numsOf_GRZHYE_DKLT_add,75.0
359,2210,YELT_YJCE_LOG_std,75.0
360,3236,numsOf_ZHLT_GJLT_diff,75.0
361,2851,numsOf_GRZHYE_DKFFE_add,74.0
362,1955,DKYE_SNLT_std,74.0
363,3191,numsOf_DKLT_YJLT_add,74.0
364,3177,numsOf_DKLT_YELT_multi,74.0
365,2468,YJLT_GRZHSNJZYE_mean,74.0
366,1911,DKYE_GRZHSNJZYE_std,74.0
367,3075,numsOf_DKFFE_GJLT_add,73.0
368,2145,YELT_GRZHYE_std,73.0
369,230,DWJJLX_in_DKZS_prop,73.0
370,2865,numsOf_GRZHYE_DKLT_multi,73.0
371,25,HDZYF,72.0
372,3226,numsOf_YELT_SUBMONTH_div,72.0
373,2822,numsOf_GRJCJS_SNLT_div,72.0
374,1851,DKFFE_DKLL_mean,72.0
375,3285,numsOf_SNLT_SUBMONTH_multi,72.0
376,35,YJCE2GRZHDNGJYE,72.0
377,3183,numsOf_DKLT_GJLT_add,72.0
378,1713,GRZHDNGJYE_GJLT_sum,71.0
379,3258,numsOf_ZHLT_MONTH_LOG_div,71.0
380,1741,GRZHDNGJYE_MONTH_LOG_min,71.0
381,2532,YJLT_MONTH_LOG_sum,71.0
382,3294,numsOf_SNLT_MONTH_LOG_div,71.0
383,2973,numsOf_GRZHDNGJYE_DKLT_multi,71.0
384,2190,YELT_GJLT_std,70.0
385,2458,YJLT_GRJCJS_mean,70.0
386,131,GRZHZT_count,70.0
387,3298,numsOf_YJLT_SUBMONTH_div,70.0
388,3179,numsOf_DKLT_ZHLT_add,70.0
389,2797,numsOf_GRJCJS_DKYE_multi,70.0
390,1965,DKYE_SUBMONTH_std,70.0
391,2914,numsOf_GRZHSNJZYE_DKYE_div,70.0
392,59,age,70.0
393,3026,numsOf_GRYJCE_YELT_div,70.0
394,2523,YJLT_SUBMONTH_mean,69.0
395,1475,GRJCJS_GJLT_sum,69.0
396,2160,YELT_GRYJCE_std,69.0
397,1795,GRYJCE_GJLT_max,69.0
398,2906,numsOf_GRZHSNJZYE_GRYJCE_div,69.0
399,2868,numsOf_GRZHYE_YELT_diff,69.0
400,3238,numsOf_ZHLT_GJLT_div,69.0
401,1708,GRZHDNGJYE_ZHLT_sum,69.0
402,3213,numsOf_YELT_GJLT_multi,68.0
403,2993,numsOf_GRZHDNGJYE_YJLT_multi,68.0
404,2885,numsOf_GRZHYE_YJLT_multi,68.0
405,1748,GRYJCE_GRZHYE_mean,68.0
406,3302,numsOf_YJLT_YJCE_LOG_div,68.0
407,231,DKZS_in_DWJJLX_prop,68.0
408,1653,GRZHSNJZYE_YJCE_LOG_sum,68.0
409,2471,YJLT_GRZHSNJZYE_min,68.0
410,3192,numsOf_DKLT_YJLT_diff,68.0
411,2547,SUBMONTH_GRZHSNJZYE_sum,68.0
412,1720,GRZHDNGJYE_SNLT_max,68.0
413,1947,DKYE_ZHLT_min,67.0
414,1962,DKYE_YJLT_min,67.0
415,3058,numsOf_DKFFE_DKYE_div,67.0
416,1705,GRZHDNGJYE_YELT_std,67.0
417,2782,numsOf_GRJCJS_GRZHSNJZYE_div,67.0
418,1500,GRJCJS_MONTH_LOG_sum,67.0
419,2946,numsOf_GRZHSNJZYE_SUBMONTH_div,67.0
420,1976,DKYE_MONTH_LOG_max,67.0
421,3094,numsOf_DKFFE_YJCE_LOG_div,67.0
422,2979,numsOf_GRZHDNGJYE_ZHLT_add,67.0
423,2150,YELT_GRZHSNJZYE_std,66.0
424,3106,numsOf_DKYE_DKLT_div,66.0
425,228,GRZHZT_in_DWJJLX_prop,66.0
426,2886,numsOf_GRZHYE_YJLT_div,66.0
427,2195,YELT_SNLT_std,66.0
428,3074,numsOf_DKFFE_ZHLT_div,66.0
429,2470,YJLT_GRZHSNJZYE_max,66.0
430,3262,numsOf_GJLT_SNLT_div,66.0
431,2921,numsOf_GRZHSNJZYE_DKLT_multi,66.0
432,1430,GRJCJS_GRZHSNJZYE_sum,66.0
433,2994,numsOf_GRZHDNGJYE_YJLT_div,66.0
434,2805,numsOf_GRJCJS_DKLT_multi,66.0
435,3181,numsOf_DKLT_ZHLT_multi,66.0
436,1847,DKFFE_DKYE_std,65.0
437,1721,GRZHDNGJYE_SNLT_min,65.0
438,259,DWSSHY_ZHZS_count,65.0
439,2926,numsOf_GRZHSNJZYE_YELT_div,65.0
440,3137,numsOf_DKYE_MONTH_LOG_multi,65.0
441,2510,YJLT_ZHLT_max,65.0
442,2593,SUBMONTH_GJLT_mean,65.0
443,1946,DKYE_ZHLT_max,65.0
444,3117,numsOf_DKYE_GJLT_multi,65.0
445,1750,GRYJCE_GRZHYE_max,65.0
446,1816,GRYJCE_MONTH_LOG_mean,65.0
447,1970,DKYE_YJCE_LOG_std,65.0
448,1974,DKYE_MONTH_LOG_mean,65.0
449,2174,YELT_DKLL_mean,65.0
450,1718,GRZHDNGJYE_SNLT_mean,65.0
451,1441,GRJCJS_GRYJCE_mean,64.0
452,1761,GRYJCE_GRZHDNGJYE_min,64.0
453,2910,numsOf_GRZHSNJZYE_DKFFE_div,64.0
454,1827,DKFFE_GRZHYE_std,64.0
455,1465,GRJCJS_YELT_sum,64.0
456,1835,DKFFE_GRZHDNGJYE_sum,64.0
457,3114,numsOf_DKYE_ZHLT_div,64.0
458,1688,GRZHDNGJYE_DKYE_sum,64.0
459,3090,numsOf_DKFFE_SUBMONTH_div,64.0
460,2977,numsOf_GRZHDNGJYE_YELT_multi,64.0
461,2989,numsOf_GRZHDNGJYE_SNLT_multi,64.0
462,3249,numsOf_ZHLT_SUBMONTH_multi,63.0
463,470,DWJJLX_DKFFE_genFeat7_mean,63.0
464,2207,YELT_SUBMONTH_min,63.0
465,1862,DKFFE_YELT_max,63.0
466,2463,YJLT_GRZHYE_mean,63.0
467,3022,numsOf_GRYJCE_DKLT_div,62.0
468,2804,numsOf_GRJCJS_DKLT_diff,62.0
469,2521,YJLT_SNLT_min,62.0
470,1977,DKYE_MONTH_LOG_min,62.0
471,2215,YELT_MONTH_LOG_std,62.0
472,240,GJZS_in_DWJJLX_prop,62.0
473,2971,numsOf_GRZHDNGJYE_DKLT_add,62.0
474,2814,numsOf_GRJCJS_ZHLT_div,62.0
475,2786,numsOf_GRJCJS_GRZHDNGJYE_div,62.0
476,3034,numsOf_GRYJCE_GJLT_div,62.0
477,2409,SNLT_DKYE_std,61.0
478,1901,DKYE_GRJCJS_std,61.0
479,1902,DKYE_GRJCJS_max,61.0
480,1700,GRZHDNGJYE_DKLT_std,61.0
481,2870,numsOf_GRZHYE_YELT_div,61.0
482,2140,YELT_GRJCJS_std,61.0
483,3212,numsOf_YELT_GJLT_diff,61.0
484,3021,numsOf_GRYJCE_DKLT_multi,61.0
485,234,YEZS_in_DWJJLX_prop,61.0
486,3187,numsOf_DKLT_SNLT_add,60.0
487,2,DWJJLX,60.0
488,1732,GRZHDNGJYE_YJCE_LOG_sum,60.0
489,3186,numsOf_DKLT_GJLT_div,60.0
490,1900,DKYE_GRJCJS_mean,60.0
491,1717,GRZHDNGJYE_SNLT_sum,60.0
492,1924,DKYE_DKFFE_sum,60.0
493,504,DWSSHY_DKYE_max,60.0
494,2597,SUBMONTH_SNLT_sum,60.0
495,1822,DKFFE_GRJCJS_std,60.0
496,2104,DKLT_ZHLT_mean,60.0
497,235,DWJJLX_ZHZS_count,60.0
498,2205,YELT_SUBMONTH_std,60.0
499,15,GRZHDNGJYE_GRZHSNJZYE,60.0
500,1818,GRYJCE_MONTH_LOG_max,59.0
501,2813,numsOf_GRJCJS_ZHLT_multi,59.0
502,1729,GRZHDNGJYE_SUBMONTH_std,59.0
503,1918,DKYE_GRZHDNGJYE_min,59.0
504,2194,YELT_SNLT_mean,59.0
505,2520,YJLT_SNLT_max,59.0
506,1903,DKYE_GRJCJS_min,59.0
507,1664,GRZHDNGJYE_GRJCJS_mean,59.0
508,1706,GRZHDNGJYE_YELT_max,59.0
509,1791,GRYJCE_ZHLT_min,59.0
510,1837,DKFFE_GRZHDNGJYE_std,59.0
511,3097,numsOf_DKFFE_MONTH_LOG_multi,58.0
512,551,DWSSHY_MONTH_LOG_max,58.0
513,3214,numsOf_YELT_GJLT_div,58.0
514,3306,numsOf_YJLT_MONTH_LOG_div,58.0
515,3078,numsOf_DKFFE_GJLT_div,58.0
516,2120,DKLT_YJLT_std,58.0
517,1790,GRYJCE_ZHLT_max,58.0
518,2913,numsOf_GRZHSNJZYE_DKYE_multi,58.0
519,1694,GRZHDNGJYE_DKLL_mean,58.0
520,3278,numsOf_GJLT_MONTH_LOG_div,58.0
521,3037,numsOf_GRYJCE_SNLT_multi,58.0
522,2139,YELT_GRJCJS_mean,58.0
523,262,DWSSHY_GJZS_count,57.0
524,2153,YELT_GRZHDNGJYE_sum,57.0
525,2857,numsOf_GRZHYE_DKYE_multi,57.0
526,2806,numsOf_GRJCJS_DKLT_div,57.0
527,2487,YJLT_DKYE_sum,56.0
528,2506,YJLT_YELT_min,56.0
529,2881,numsOf_GRZHYE_SNLT_multi,56.0
530,1678,GRZHDNGJYE_GRYJCE_sum,56.0
531,3039,numsOf_GRYJCE_YJLT_add,56.0
532,1480,GRJCJS_SNLT_sum,56.0
533,2821,numsOf_GRJCJS_SNLT_multi,56.0
