,index,column,importance
162,52,TOP_USER_in_DWSSHY_prop,210.0
163,518,GRYJCE_GRZHSNJZYE_max,209.0
164,1485,numsOf_HDZYFZE_WITHDRAW_SUBMIT_div,209.0
165,40,GJJRATE_in_DWJJLX_prop,206.0
166,1088,USAGE_AMOUNT_YEARPURINCM_sum,206.0
167,1545,numsOf_TOP_USER1_DKXE_multi,205.0
168,1101,USAGE_AMOUNT_HDYF_max,205.0
169,1410,numsOf_DKLL_USAGE_RATE_diff,204.0
170,1333,numsOf_GRZHSNJZYE_YEARPURINCM_diff,204.0
171,522,GRYJCE_GRZHDNGJYE_max,203.0
172,1193,WITHDRAW_SUBMIT_DKXE_max,202.0
173,570,GRYJCE_WITHDRAW_min,201.0
174,1238,DKXE_HDSYYFZE_mean,200.0
175,267,GRJCJS_GRZHYE_min,200.0
176,1198,DKXE_GRZHYE_max,200.0
177,1230,DKXE_HDYF_mean,200.0
178,577,GRYJCE_WITHDRAW_SUBMIT_std,199.0
179,37,DWJJLX_WITHSIGN_count,199.0
180,54,DWSSHY_in_WITHSIGN_prop,199.0
181,698,HDZYF_GRZHSNJZYE_max,199.0
182,1200,DKXE_GRZHSNJZYE_mean,199.0
183,1132,USAGE_AMOUNT_DKXE_min,198.0
184,1347,numsOf_GRZHSNJZYE_TOP_USER_div,197.0
185,331,GRJCJS_WITHDRAW_SUBMIT_max,197.0
186,1077,USAGE_AMOUNT_GRZHDNGJYE_sum,197.0
187,1243,DKXE_USAGE_RATE_std,196.0
188,580,GRYJCE_DKXE_sum,195.0
189,1337,numsOf_GRZHSNJZYE_HDSYYF_multi,194.0
190,1265,DKXE_USAGE_AMOUNT_mean,194.0
191,514,GRYJCE_GRZHYE_max,193.0
192,1022,WITHDRAW_GRZHSNJZYE_min,192.0
193,1202,DKXE_GRZHSNJZYE_max,192.0
194,567,GRYJCE_WITHDRAW_mean,192.0
195,1081,USAGE_AMOUNT_GRYJCE_mean,191.0
196,391,GRZHYE_DKXE_sum,190.0
197,1212,DKXE_DKFFE_std,189.0
198,1287,numsOf_GRJCJS_GRZHSNJZYE_div,189.0
199,1079,USAGE_AMOUNT_GRZHDNGJYE_std,189.0
200,1201,DKXE_GRZHSNJZYE_std,189.0
201,1280,GRYJCE_DWSSHY_max,188.0
202,1557,numsOf_USAGE_AMOUNT_DKXE_multi,188.0
203,559,GRYJCE_TOP_USER_mean,186.0
204,1196,DKXE_GRZHYE_mean,186.0
205,322,GRJCJS_WITHDRAW_max,186.0
206,1219,DKXE_YEARPURINCM_mean,185.0
207,873,HDZYFZE_WITHDRAW_SUBMIT_std,185.0
208,1415,numsOf_DKLL_DKXE_div,184.0
209,1191,WITHDRAW_SUBMIT_DKXE_mean,184.0
210,60,DWSSHY_WITHSIGN2_count,181.0
211,1142,WITHDRAW_SUBMIT_GRZHDNGJYE_min,181.0
212,1213,DKXE_DKYE_std,180.0
213,1308,numsOf_GRZHYE_HDSYYF_multi,180.0
214,1281,GRYJCE_DWSSHY_min,180.0
215,279,GRJCJS_DKLL_mean,179.0
216,707,HDZYF_DKYE_std,178.0
217,520,GRYJCE_GRZHDNGJYE_mean,178.0
218,41,DWJJLX_GJSIGN_count,177.0
219,187,DWSSHY_DKXE_max,177.0
220,1456,numsOf_HDSYYF_DKXE_multi,176.0
221,1325,numsOf_GRZHYE_WITHDRAW_SUBMIT_div,176.0
222,576,GRYJCE_WITHDRAW_SUBMIT_mean,175.0
223,540,GRYJCE_HDYF_min,174.0
224,1207,DKXE_GRZHDNGJYE_max,174.0
225,1277,GRJCJS_DWSSHY_min,174.0
226,537,GRYJCE_HDSYYF_min,174.0
227,1409,numsOf_DKLL_USAGE_RATE_add,173.0
228,1228,DKXE_HDSYYF_min,173.0
229,303,GRJCJS_HDSYYFZE_min,173.0
230,715,HDZYF_HDSYYF_std,173.0
231,139,DWSSHY_GRZHDNGJYE_sum,172.0
232,731,HDZYF_USAGE_RATE_mean,172.0
233,1546,numsOf_TOP_USER1_DKXE_div,172.0
234,927,USAGE_RATE_YEARPURINCM_sum,170.0
235,1468,numsOf_HDYF_TOP_USER1_div,170.0
236,1203,DKXE_GRZHSNJZYE_min,169.0
237,1097,USAGE_AMOUNT_HDSYYF_min,169.0
238,512,GRYJCE_GRZHYE_mean,169.0
239,1430,numsOf_YEARPURINCM_WITHDRAW_add,169.0
240,1220,DKXE_YEARPURINCM_std,168.0
241,515,GRYJCE_GRZHYE_min,168.0
242,1515,numsOf_USAGE_RATE_DKXE_div,168.0
243,1398,numsOf_GRYJCE_WITHDRAW_SUBMIT_div,167.0
244,697,HDZYF_GRZHSNJZYE_std,167.0
245,944,USAGE_RATE_GJJRATE_std,167.0
246,393,GRZHYE_DKXE_max,166.0
247,1387,numsOf_GRYJCE_HDZYFZE_multi,166.0
248,1417,numsOf_YEARPURINCM_HDSYYF_multi,166.0
249,858,HDZYFZE_GJJRATE_std,165.0
250,1499,numsOf_HDSYYFZE_WITHDRAW_SUBMIT_div,165.0
251,1322,numsOf_GRZHYE_USAGE_AMOUNT_multi,164.0
252,292,GRJCJS_HDSYYF_min,163.0
253,1386,numsOf_GRYJCE_HDYF_add,163.0
254,1120,USAGE_AMOUNT_WITHDRAW_std,163.0
255,1526,numsOf_GJJRATE_WITHDRAW_SUBMIT_div,163.0
256,1443,numsOf_HDSYYF_HDYF_multi,163.0
257,1475,numsOf_HDYF_DKXE_multi,163.0
258,1019,WITHDRAW_GRZHYE_min,162.0
259,696,HDZYF_GRZHSNJZYE_mean,162.0
260,759,HDZYF_WITHDRAW_SUBMIT_std,162.0
261,573,GRYJCE_USAGE_AMOUNT_max,162.0
262,1296,numsOf_GRJCJS_WITHDRAW_add,162.0
263,510,GRZHDNGJYE_DKXE_min,161.0
264,569,GRYJCE_WITHDRAW_max,161.0
265,1426,numsOf_YEARPURINCM_TOP_USER_multi,161.0
266,1474,numsOf_HDYF_WITHDRAW_SUBMIT_div,161.0
267,892,HDSYYFZE_YEARPURINCM_max,161.0
268,917,USAGE_RATE_GRZHSNJZYE_min,161.0
269,1513,numsOf_USAGE_RATE_WITHDRAW_SUBMIT_div,160.0
270,1321,numsOf_GRZHYE_WITHDRAW_multi,160.0
271,913,USAGE_RATE_GRZHYE_min,159.0
272,1076,USAGE_AMOUNT_GRZHSNJZYE_min,159.0
273,1242,DKXE_USAGE_RATE_mean,159.0
274,1344,numsOf_GRZHSNJZYE_GJJRATE_multi,159.0
275,1514,numsOf_USAGE_RATE_DKXE_multi,159.0
276,1251,DKXE_TOP_USER_mean,159.0
277,1477,numsOf_HDZYFZE_USAGE_RATE_div,158.0
278,511,GRYJCE_GRJCJS_std,158.0
279,857,HDZYFZE_GJJRATE_mean,158.0
280,1431,numsOf_YEARPURINCM_WITHDRAW_diff,158.0
281,1418,numsOf_YEARPURINCM_HDYF_multi,158.0
282,1331,numsOf_GRZHSNJZYE_GRYJCE_div,157.0
283,555,GRYJCE_GJJRATE_std,157.0
284,150,DWSSHY_YEARPURINCM_min,157.0
285,551,GRYJCE_USAGE_RATE_max,156.0
286,714,HDZYF_HDSYYF_sum,156.0
287,1393,numsOf_GRYJCE_TOP_USER_div,156.0
288,332,GRJCJS_WITHDRAW_SUBMIT_min,156.0
289,1240,DKXE_HDSYYFZE_max,156.0
290,323,GRJCJS_WITHDRAW_min,155.0
291,509,GRZHDNGJYE_DKXE_max,155.0
